entity_id,registration_id,full_address,zip_code,Latitude,Longitude
BA-1449054-2022,0781029-DCA,767 E 132ND ST BRONX NY 10454 (Bronx),10454,40.80057,-73.914687
BA-1314782-2022,0782746-DCA,78 WEST   47 STREET NEW YORK NY 10036 (Manhattan),10036,40.75761,-73.980844
BA-1390526-2022,0782785-DCA,1913 EDISON AVE BRONX NY 10461 (Bronx),10461,40.8498,-73.832175
BA-1225353-2022,0782904-DCA,60 E 8TH ST APT 6K NEW YORK NY 10003 (Manhattan),10003,40.73089,-73.99313
BA-1183429-2022,0782913-DCA,137 PERRY STREET APT 1 NEW YORK NY 10014 (Manhattan),10014,40.73491,-74.007751
BA-1438139-2022,0783028-DCA,1122 WASHINGTON AVE BRONX NY 10456 (Bronx),10456,40.82868,-73.908345
BA-1114201-2022,0783208-DCA,17903 UNION TPKE FRESH MEADOWS NY 11366 (Queens),11366,40.72667,-73.788934
BA-1234155-2022,0783437-DCA,32 EAST   67 STREET NEW YORK NY 10065 (Manhattan),10065,40.76847,-73.967476
BA-1319538-2022,0783653-DCA,519 E 83RD ST BROOKLYN NY 11236 (Brooklyn),11236,40.64143,-73.916043
BA-1165620-2022,0783769-DCA,4206 AVENUE D BROOKLYN NY 11203 (Brooklyn),11203,40.64166,-73.936859
BA-1553047-2022,0784156-DCA,7528 FURMANVILLE AVE MIDDLE VILLAGE NY 11379 (Queens),11379,40.71707,-73.878381
BA-1319538-2022,0784191-DCA,519 E 83RD ST BROOKLYN NY 11236 (Brooklyn),11236,40.64143,-73.916043
BA-1201199-2022,0784342-DCA,745 5 AVENUE NEW YORK NY 10151 (Manhattan),10151,40.76333,-73.973695
BA-1326147-2022,0785166-DCA,34 WEST   47 STREET NEW YORK NY 10036 (Manhattan),10036,40.75717,-73.979808
BA-1107957-2022,0785294-DCA,13861 63RD AVE FLUSHING NY 11367 (Queens),11367,40.73975,-73.825961
BA-1595818-2023,0788280-DCA,15 W 47TH ST APT E2 NEW YORK NY 10036 (Manhattan),10036,40.757,-73.979368
BA-1427624-2022,0788975-DCA,118 EAST   28 STREET NEW YORK NY 10016 (Manhattan),10016,40.74292,-73.983129
BA-1204562-2022,0788988-DCA,4621 AVENUE N BROOKLYN NY 11234 (Brooklyn),11234,40.64192,-73.93295
BA-1186795-2022,0789089-DCA,12 WEST DR PLANDOME NY 11030 (Queens),11030,40.77222,-73.751664
BA-1423876-2022,0789939-DCA,6614 18TH AVE BROOKLYN NY 11204 (Brooklyn),11204,40.61826,-73.991081
BA-1486938-2022,0800016-DCA,49 W 37TH ST NEW YORK NY 10018 (Manhattan),10018,40.75102,-73.984758
BA-1404630-2022,0800489-DCA,11835 QUEENS BOULEVARD FOREST HILLS NY 11375 (Queens),11375,40.71513,-73.830545
BA-1260391-2022,0800934-DCA,9550 TUCKERTON ST JAMAICA NY 11433 (Queens),11433,40.70002,-73.801306
BA-1260391-2022,0800935-DCA,9550 TUCKERTON ST JAMAICA NY 11433 (Queens),11433,40.70002,-73.801306
BA-1465344-2022,0802801-DCA,3202 AVENUE R BROOKLYN NY 11234 (Brooklyn),11234,40.61121,-73.937742
BA-1114442-2022,0803252-DCA,4414 ARTHUR KILL RD STATEN ISLAND NY 10309 (Staten Island),10309,40.53456,-74.236027
BA-1114442-2022,0803305-DCA,4414 ARTHUR KILL RD STATEN ISLAND NY 10309 (Staten Island),10309,40.53456,-74.236027
BA-1417802-2022,0803727-DCA,301 E 149TH ST BRONX NY 10451 (Bronx),10451,40.81701,-73.921259
BA-1235520-2022,0804797-DCA,136 FINGERBOARD ROAD STATEN ISLAND NY 10305 (Staten Island),10305,40.60715,-74.06676
BA-1417997-2022,0806391-DCA,5001 GLENWOOD ROAD BROOKLYN NY 11234 (Brooklyn),11234,40.6352,-73.928471
BA-1554766-2022,0807268-DCA,2520 84TH ST EAST ELMHURST NY 11370 (Queens),11370,40.76297,-73.884831
BA-1275087-2022,0807486-DCA,125 INDUSTRIAL LOOP APT A STATEN ISLAND NY 10309 (Staten Island),10309,40.54908,-74.230317
BA-1201815-2022,0808097-DCA,15436 12TH AVE WHITESTONE NY 11357 (Queens),11357,40.79151,-73.806883
BA-1089392-2022,0808689-DCA,5725 COOPER AVE GLENDALE NY 11385 (Queens),11385,40.69365,-73.899364
BA-1195598-2022,0808691-DCA,22A W 47TH ST NEW YORK NY 10036 (Manhattan),10036,40.75705,-73.979527
BA-1225625-2022,0808744-DCA,365 BRIDGE ST APT 3PRO BROOKLYN NY 11201 (Brooklyn),11201,40.69245,-73.985255
BA-1290832-2022,0808939-DCA,502 PARK AVENUE APT 400 NEW YORK NY 10022 (Manhattan),10022,40.76301,-73.969739
BA-1415473-2022,0809217-DCA,11902 23RD AVE COLLEGE POINT NY 11356 (Queens),11356,40.77859,-73.848693
BA-1302994-2022,0809282-DCA,758 4TH AVE APT 2 BROOKLYN NY 11232 (Brooklyn),11232,40.66056,-73.997935
BA-1448202-2022,0809435-DCA,43 DORVAL AVE STATEN ISLAND NY 10312 (Staten Island),10312,40.55909,-74.175357
BA-1523174-2022,0809818-DCA,11412 101ST AVE SOUTH RICHMOND HILL NY 11419 (Queens),11419,40.68882,-73.829966
BA-1515922-2022,0809886-DCA,1787 BAY RIDGE AVENUE BROOKLYN NY 11204 (Brooklyn),11204,40.61716,-73.993052
BA-1114424-2022,0810059-DCA,7972 COOPER AVE GLENDALE NY 11385 (Queens),11385,40.70887,-73.870901
BA-1507781-2022,0811384-DCA,3423 28TH AVE ASTORIA NY 11103 (Queens),11103,40.76725,-73.917441
BA-1101709-2022,0811423-DCA,5804 58TH PL MASPETH NY 11378 (Queens),11378,40.7208,-73.910557
BA-1546381-2022,0811467-DCA,18410 JAMAICA AVENUE APT 6B HOLLIS NY 11423 (Queens),11423,40.70922,-73.775615
BA-1119965-2022,0811622-DCA,10620 ROCKAWAY BLVD OZONE PARK NY 11417 (Queens),11417,40.67853,-73.83279
BA-1457507-2022,0812452-DCA,577 MANHATTAN AVENUE BROOKLYN NY 11222 (Brooklyn),11222,40.72274,-73.950203
BA-1217681-2022,0812475-DCA,230 FLATBUSH AVE BROOKLYN NY 11217 (Brooklyn),11217,40.68063,-73.974978
BA-1538470-2022,0813082-DCA,6767 AMBOY RD STATEN ISLAND NY 10309 (Staten Island),10309,40.51935,-74.227445
BA-1310249-2022,0813137-DCA,1050 2 AVENUE NEW YORK NY 10022 (Manhattan),10022,40.75823,-73.966066
BA-1416880-2022,0813344-DCA,1701 KINGS HWY BROOKLYN NY 11229 (Brooklyn),11229,40.60961,-73.956371
BA-1209230-2022,0813400-DCA,7919 NEW UTRECHT AVE BROOKLYN NY 11214 (Brooklyn),11214,40.61223,-74.000947
BA-1553837-2022,0813653-DCA,3469 E TREMONT AVE BRONX NY 10465 (Bronx),10465,40.83188,-73.827266
BA-1207271-2022,0813760-DCA,412 ASHLAND AVENUE STATEN ISLAND NY 10309 (Staten Island),10309,40.52945,-74.20581
BA-1316266-2022,0815818-DCA,12402 LIBERTY AVE SOUTH RICHMOND HILL NY 11419 (Queens),11419,40.68784,-73.820024
BA-1371749-2022,0816401-DCA,430 E 188TH ST BRONX NY 10458 (Bronx),10458,40.85916,-73.891764
BA-1242379-2022,0816621-DCA,4624 NEW UTRECHT AVE BROOKLYN NY 11219 (Brooklyn),11219,40.63802,-73.994585
BA-1525849-2022,0816759-DCA,1675 3RD AVE NEW YORK NY 10128 (Manhattan),10128,40.78374,-73.950381
BA-1239439-2022,0817594-DCA,77 MESEROLE ST BROOKLYN NY 11206 (Brooklyn),11206,40.70772,-73.947048
BA-1416143-2022,0817770-DCA,1779 PACIFIC ST BROOKLYN NY 11213 (Brooklyn),11213,40.67665,-73.931253
BA-1423619-2022,0817798-DCA,1238 BAY ST STATEN ISLAND NY 10305 (Staten Island),10305,40.61306,-74.065386
BA-1547262-2022,0818174-DCA,1118 KINGS HWY BROOKLYN NY 11229 (Brooklyn),11229,40.60743,-73.961609
BA-1506994-2022,0818272-DCA,273 BLEECKER ST NEW YORK NY 10014 (Manhattan),10014,40.73156,-74.003182
BA-1231210-2022,0818336-DCA,17 BROOK ST STATEN ISLAND NY 10301 (Staten Island),10301,40.63725,-74.081274
BA-1507474-2022,0818419-DCA,531 BAY RIDGE PKWY BROOKLYN NY 11209 (Brooklyn),11209,40.62897,-74.021771
BA-1325340-2022,0818483-DCA,11915 ROCKAWAY BLVD S OZONE PARK NY 11420 (Queens),11420,40.67609,-73.818902
BA-1203440-2022,0818851-DCA,331 CLOVE RD STATEN ISLAND NY 10310 (Staten Island),10310,40.63203,-74.125071
BA-1192353-2022,0818870-DCA,1630 BROADWAY BROOKLYN NY 11207 (Brooklyn),11207,40.68497,-73.914114
BA-1195316-2022,0818933-DCA,121 WHITMAN DR BROOKLYN NY 11234 (Brooklyn),11234,40.61046,-73.903012
BA-1107033-2022,0819451-DCA,3115 BEVERLEY RD BROOKLYN NY 11226 (Brooklyn),11226,40.64522,-73.94776
BA-1126940-2022,0819554-DCA,264 AVENUE O APT B5 BROOKLYN NY 11230 (Brooklyn),11230,40.61127,-73.97436
BA-1109541-2022,0819604-DCA,21119 26 AVENUE BAYSIDE NY 11360 (Queens),11360,40.77799,-73.77834
BA-1269994-2022,0830026-DCA,43 GREENWICH AVENUE NEW YORK NY 10014 (Manhattan),10014,40.73551,-74.000487
BA-1416416-2022,0830165-DCA,64 OXFORD PL STATEN ISLAND NY 10301 (Staten Island),10301,40.63314,-74.08792
BA-1560567-2022,0830308-DCA,4327 BAYCHESTER AVE BRONX NY 10466 (Bronx),10466,40.89755,-73.845442
BA-1542771-2022,0830636-DCA,BROADWAY APT NEC NEW YORK NY 10036 (Manhattan),10036,40.75656,-73.986107
BA-1124830-2022,0830823-DCA,1040 AVENUE OF THE AMERICAS APT 3 NEW YORK NY 10018 (Manhattan),10018,40.75302,-73.985411
BA-1211437-2022,0831194-DCA,21615 JAMAICA AVE QUEENS VILLAGE NY 11428 (Queens),11428,40.71759,-73.738647
BA-1210980-2022,0831445-DCA,19 HUSSON ST STATEN ISLAND NY 10305 (Staten Island),10305,40.58683,-74.095564
BA-1370032-2022,0832076-DCA,4021 BELL BLVD APT 2 BAYSIDE NY 11361 (Queens),11361,40.76407,-73.771214
BA-1320702-2022,0832150-DCA,1441 BROADWAY NEW YORK NY 10018 (Manhattan),10018,40.75471,-73.986753
BA-1309379-2022,0832204-DCA,1050 2 AVENUE NEW YORK NY 10022 (Manhattan),10022,40.75823,-73.966066
BA-1305974-2022,0832221-DCA,8362 150TH ST JAMAICA NY 11435 (Queens),11435,40.71406,-73.810192
BA-1538708-2022,0832285-DCA,13317 103RD AVE S RICHMOND HL NY 11419 (Queens),11419,40.69137,-73.812911
BA-1320523-2022,0832319-DCA,16830 89 AVENUE APT 2L JAMAICA NY 11432 (Queens),11432,40.70896,-73.792918
BA-1332988-2022,0832712-DCA,314 EAST    9 STREET NEW YORK NY 10003 (Manhattan),10003,40.72893,-73.986658
BA-1225585-2022,0832833-DCA,13631 SPRINGFIELD BLVD SPRNGFLD GDNS NY 11413 (Queens),11413,40.67713,-73.755285
BA-1539279-2022,0832835-DCA,7011 GARFIELD AVE WOODSIDE NY 11377 (Queens),11377,40.73704,-73.893969
BA-1218001-2022,0832844-DCA,7105A AMSTEL BLVD ARVERNE NY 11692 (Queens),11692,40.5926,-73.800095
BA-1236453-2022,0832845-DCA,1062 UTICA AVE BROOKLYN NY 11203 (Brooklyn),11203,40.64704,-73.929889
BA-1221764-2022,0832860-DCA,10757 MERRICK BLVD JAMAICA NY 11433 (Queens),11433,40.69882,-73.787392
BA-1554754-2022,0832867-DCA,5711 79TH AVE GLENDALE NY 11385 (Queens),11385,40.69441,-73.899248
BA-1308041-2022,0832915-DCA,2454 47TH ST ASTORIA NY 11103 (Queens),11103,40.7662,-73.905424
BA-1227476-2022,0832942-DCA,1665 MCDONALD AVENUE BROOKLYN NY 11230 (Brooklyn),11230,40.61216,-73.973621
BA-1467635-2022,0832943-DCA,9614 NORTHERN BLVD CORONA NY 11368 (Queens),11368,40.75696,-73.871995
BA-1253945-2022,0832966-DCA,3884 BOSTON ROAD BRONX NY 10475 (Bronx),10475,40.89749,-73.859364
BA-1326432-2022,0833013-DCA,17028 JAMAICA AVE JAMAICA NY 11432 (Queens),11432,40.7073,-73.789259
BA-1283984-2022,0833037-DCA,918 E 51ST ST BROOKLYN NY 11203 (Brooklyn),11203,40.63876,-73.927991
BA-1197753-2022,0833060-DCA,354 BEACH   72 STREET FAR ROCKAWAY NY 11692 (Queens),11692,40.5919,-73.800591
BA-1107544-2022,0833070-DCA,566 INDUSTRIAL LOOP STATEN ISLAND NY 10309 (Staten Island),10309,40.54684,-74.230428
BA-1235838-2022,0833071-DCA,12319 197TH ST SPRINGFIELD GARDENS NY 11413 (Queens),11413,40.68594,-73.75059
BA-1441862-2022,0833080-DCA,12317 101ST AVE SOUTH RICHMOND HILL NY 11419 (Queens),11419,40.69093,-73.822601
BA-1325404-2022,0833175-DCA,141 ANDROS AVE STATEN ISLAND NY 10303 (Staten Island),10303,40.63489,-74.162442
BA-1202073-2022,0833266-DCA,196 AVENUE U BROOKLYN NY 11223 (Brooklyn),11223,40.59657,-73.976911
BA-1324336-2022,0833376-DCA,267 BROADWAY STATEN ISLAND NY 10310 (Staten Island),10310,40.63494,-74.117272
BA-1118271-2022,0833888-DCA,8966 162ND ST JAMAICA NY 11432 (Queens),11432,40.70522,-73.798261
BA-1194330-2022,0834273-DCA,6523 182ND ST FRESH MEADOWS NY 11365 (Queens),11365,40.73655,-73.790657
BA-1484728-2022,0834535-DCA,2056 UTICA AVE BROOKLYN NY 11234 (Brooklyn),11234,40.62183,-73.927195
BA-1726770-2025,0834553-DCA,436 LAKE ST BROOKLYN NY 11223 (Brooklyn),11223,40.59321,-73.974777
BA-1416539-2022,0834606-DCA,1069 57TH ST BROOKLYN NY 11219 (Brooklyn),11219,40.6337,-74.001978
BA-1234603-2022,0834654-DCA,35 CALLAN AVE STATEN ISLAND NY 10304 (Staten Island),10304,40.59936,-74.108596
BA-1205448-2022,0834968-DCA,254 E 105TH ST NEW YORK NY 10029 (Manhattan),10029,40.79038,-73.943974
BA-1528318-2022,0835028-DCA,22 SWEETBROOK RD STATEN ISLAND NY 10312 (Staten Island),10312,40.5536,-74.167372
BA-1686627-2024,0835209-DCA,4050 NOSTRAND AVE APT 3M BROOKLYN NY 11235 (Brooklyn),11235,40.5848,-73.938918
BA-1196514-2022,0835253-DCA,7050 AUSTIN ST APT 110 FOREST HILLS NY 11375 (Queens),11375,40.72042,-73.845506
BA-1108427-2022,0835332-DCA,5752 49 STREET MASPETH NY 11378 (Queens),11378,40.72001,-73.919992
BA-1338218-2022,0835711-DCA,724 AMSTERDAM AVENUE NEW YORK NY 10025 (Manhattan),10025,40.7936,-73.970707
BA-1238449-2022,0835738-DCA,305 CHURCH AVENUE BROOKLYN NY 11218 (Brooklyn),11218,40.64371,-73.977302
BA-1311084-2022,0835784-DCA,16830 89TH AVE JAMAICA NY 11432 (Queens),11432,40.70896,-73.792918
BA-1542741-2022,0836395-DCA,305 E 47TH ST APT 10 NEW YORK NY 10017 (Manhattan),10017,40.75286,-73.969548
BA-1115945-2022,0836397-DCA,5016 72ND ST WOODSIDE NY 11377 (Queens),11377,40.73678,-73.892281
BA-1115945-2022,0836398-DCA,5016 72ND ST WOODSIDE NY 11377 (Queens),11377,40.73678,-73.892281
BA-1198392-2022,0836737-DCA,6338 AVENUE N BROOKLYN NY 11234 (Brooklyn),11234,40.61962,-73.915912
BA-1282516-2022,0836752-DCA,1741 SEDDON ST BRONX NY 10461 (Bronx),10461,40.84205,-73.850887
BA-1563082-2022,0836780-DCA,22 KINGHORN ST STATEN ISLAND NY 10312 (Staten Island),10312,40.53311,-74.159407
BA-1104539-2022,0836963-DCA,20 VESEY ST APT 1110 NEW YORK NY 10007 (Manhattan),10007,40.71184,-74.009562
BA-1461386-2022,0836969-DCA,78 WEST   47 STREET NEW YORK NY 10036 (Manhattan),10036,40.75761,-73.980844
BA-1334943-2022,0837022-DCA,694 FLUSHING AVENUE BROOKLYN NY 11206 (Brooklyn),11206,40.70033,-73.945182
BA-1191343-2022,0837338-DCA,236 WILLOWBROOK RD STATEN ISLAND NY 10302 (Staten Island),10302,40.61871,-74.144861
BA-1107547-2022,0837357-DCA,4507 14TH AVE BROOKLYN NY 11219 (Brooklyn),11219,40.63583,-73.987689
BA-1430573-2022,0837957-DCA,201 WEST   85 STREET NEW YORK NY 10024 (Manhattan),10024,40.7871,-73.975726
BA-1303072-2022,0838084-DCA,1578 YORK AVENUE NEW YORK NY 10028 (Manhattan),10028,40.77412,-73.948432
BA-1298509-2022,0838210-DCA,5772 75TH ST MIDDLE VILLAGE NY 11379 (Queens),11379,40.72668,-73.886164
BA-1567043-2022,0838404-DCA,1825 GIVAN AVE BRONX NY 10469 (Bronx),10469,40.87644,-73.83981
BA-1548577-2022,0838663-DCA,36 WEST   47 STREET NEW YORK NY 10036 (Manhattan),10036,40.75719,-73.979855
BA-1511798-2022,0838729-DCA,15410 ROCKAWAY BLVD JAMAICA NY 11434 (Queens),11434,40.66795,-73.781017
BA-1226103-2022,0838740-DCA,240 CLOVE ROAD STATEN ISLAND NY 10310 (Staten Island),10310,40.63439,-74.126105
BA-1452452-2022,0838744-DCA,21441 42ND AVE APT 3A BAYSIDE NY 11361 (Queens),11361,40.76293,-73.769037
BA-1336287-2022,0839130-DCA,545 8TH AVE APT 640 NEW YORK NY 10018 (Manhattan),10018,40.7543,-73.991944
BA-1578670-2023,0839421-DCA,130 BAYARD ST BROOKLYN NY 11222 (Brooklyn),11222,40.71969,-73.946793
BA-1230319-2022,0839456-DCA,1700 E 3RD ST BROOKLYN NY 11223 (Brooklyn),11223,40.60865,-73.970831
BA-1537424-2022,0839673-DCA,32 E 31ST ST APT 11 NEW YORK NY 10016 (Manhattan),10016,40.74573,-73.984052
BA-1109657-2022,0850093-DCA,211 VETERANS ROAD WEST STATEN ISLAND NY 10309 (Staten Island),10309,40.55464,-74.214394
BA-1337243-2022,0850178-DCA,978 LEXINGTON AVE NEW YORK NY 10021 (Manhattan),10021,40.76989,-73.962609
BA-1324867-2022,0850217-DCA,285 EAST  165 STREET BRONX NY 10456 (Bronx),10456,40.82908,-73.91576
BA-1432056-2022,0850454-DCA,3504 HEATHCOTE AVE BRONX NY 10475 (Bronx),10475,40.88564,-73.82453
BA-1469710-2022,0850708-DCA,11001 LIVERPOOL ST JAMAICA NY 11435 (Queens),11435,40.6889,-73.798162
BA-1213663-2022,0851351-DCA,1615 MCDONALD ST BRONX NY 10461 (Bronx),10461,40.85491,-73.841218
BA-1234952-2022,0851457-DCA,389 9TH ST BROOKLYN NY 11215 (Brooklyn),11215,40.6677,-73.983242
BA-1176035-2022,0851551-DCA,3285 RICHMOND AVENUE STATEN ISLAND NY 10312 (Staten Island),10312,40.56008,-74.169685
BA-1550696-2022,0851632-DCA,1661 86TH ST BROOKLYN NY 11214 (Brooklyn),11214,40.60921,-74.00586
BA-1102500-2022,0851732-DCA,353 65TH ST BROOKLYN NY 11220 (Brooklyn),11220,40.63864,-74.022408
BA-1128819-2022,0851767-DCA,11216 BEACH CHANNEL DR ROCKAWAY PARK NY 11694 (Queens),11694,40.58265,-73.835406
BA-1109174-2022,0851982-DCA,156 WEST   56 STREET NEW YORK NY 10019 (Manhattan),10019,40.76454,-73.979813
BA-1419506-2022,0851991-DCA,60 E 42ND ST APT 1028 NEW YORK NY 10165 (Manhattan),10165,40.75253,-73.978662
BA-1333361-2022,0852015-DCA,3066 BOSTON RD BRONX NY 10469 (Bronx),10469,40.87074,-73.856369
BA-1440136-2022,0852779-DCA,129 11 STREET BROOKLYN NY 11215 (Brooklyn),11215,40.67088,-73.993291
BA-1196414-2022,0853314-DCA,448 79TH ST BROOKLYN NY 11209 (Brooklyn),11209,40.62722,-74.025084
BA-1507995-2022,0853426-DCA,560 4 AVENUE BROOKLYN NY 11215 (Brooklyn),11215,40.66642,-73.992012
BA-1554452-2022,0853450-DCA,69 POND STREET STATEN ISLAND NY 10309 (Staten Island),10309,40.55208,-74.211518
BA-1374240-2022,0853529-DCA,449 WEST   49 STREET NEW YORK NY 10019 (Manhattan),10019,40.76345,-73.990802
BA-1076558-2022,0853585-DCA,16055 24 ROAD WHITESTONE NY 11357 (Queens),11357,40.77558,-73.803319
BA-1575116-2023,0854277-DCA,55 KOCH BOULEVARD STATEN ISLAND NY 10312 (Staten Island),10312,40.53735,-74.161162
BA-1248862-2022,0854287-DCA,6128 FRESH MEADOW LN FLUSHING NY 11365 (Queens),11365,40.73759,-73.795839
BA-1268512-2022,0855166-DCA,1211 N RAILROAD AVE STATEN ISLAND NY 10306 (Staten Island),10306,40.57791,-74.111477
BA-1196278-2022,0855257-DCA,2132 3 AVENUE NEW YORK NY 10035 (Manhattan),10035,40.79828,-73.939788
BA-1105434-2022,0855295-DCA,1672 MCDONALD AVE BROOKLYN NY 11230 (Brooklyn),11230,40.61205,-73.973621
BA-1193406-2022,0855481-DCA,109 WEST   38 STREET NEW YORK NY 10018 (Manhattan),10018,40.75254,-73.986462
BA-1414003-2022,0855552-DCA,377 RECTOR PL APT 21A NEW YORK NY 10280 (Manhattan),10280,40.70951,-74.018002
BA-1112180-2022,0855687-DCA,4242 FRANCIS LEWIS BLVD BAYSIDE NY 11361 (Queens),11361,40.75865,-73.783895
BA-1127785-2022,0857117-DCA,547 EUCLID AVENUE BROOKLYN NY 11208 (Brooklyn),11208,40.67364,-73.87147
BA-1205758-2022,0857185-DCA,37 CANAL STREET NEW YORK NY 10002 (Manhattan),10002,40.71466,-73.991072
BA-1543946-2022,0857717-DCA,30 GOVERNOR RD STATEN ISLAND NY 10314 (Staten Island),10314,40.61558,-74.119662
BA-1582471-2023,0857917-DCA,13 W 74TH ST NEW YORK NY 10023 (Manhattan),10023,40.77782,-73.97566
BA-1421737-2022,0858128-DCA,165 7TH AVE NEW YORK NY 10014 (Manhattan),10014,40.74204,-73.997138
BA-1741487-2025,0858306-DCA,4710 39TH PL SUNNYSIDE NY 11104 (Queens),11104,40.7415,-73.925679
BA-1514320-2022,0858351-DCA,6910 108TH ST APT 8C FOREST HILLS NY 11375 (Queens),11375,40.72468,-73.84537
BA-1451695-2022,0858747-DCA,8902 165 STREET JAMAICA NY 11432 (Queens),11432,40.70738,-73.796112
BA-1574902-2023,0859169-DCA,6310 5TH AVE BROOKLYN NY 11220 (Brooklyn),11220,40.63766,-74.018069
BA-1088709-2022,0859173-DCA,10927 CENTREVILLE ST OZONE PARK NY 11417 (Queens),11417,40.6781,-73.83459
BA-1206595-2022,0859357-DCA,1297 INWOOD AVE BRONX NY 10452 (Bronx),10452,40.83842,-73.920421
BA-1102624-2022,0859390-DCA,516 WEST  112 STREET NEW YORK NY 10025 (Manhattan),10025,40.80467,-73.963933
BA-1211040-2022,0859623-DCA,15046 10TH AVE WHITESTONE NY 11357 (Queens),11357,40.79268,-73.814146
BA-1451614-2022,0859927-DCA,5144 KINGS PLZ BROOKLYN NY 11234 (Brooklyn),11234,40.61011,-73.922011
BA-1092783-2022,0859974-DCA,666 5 AVENUE NEW YORK NY 10103 (Manhattan),10103,40.76055,-73.976421
BA-1414300-2022,0881278-DCA,6 MENDELSOHN ST STATEN ISLAND NY 10305 (Staten Island),10305,40.60694,-74.07456
BA-1310166-2022,0881340-DCA,2216 BROADWAY NEW YORK NY 10024 (Manhattan),10024,40.78369,-73.980085
BA-1540412-2022,0881428-DCA,492 LIBERTY AVE BROOKLYN NY 11207 (Brooklyn),11207,40.67512,-73.891609
BA-1206116-2022,0881514-DCA,1580 BUSHWICK AVE BROOKLYN NY 11207 (Brooklyn),11207,40.68175,-73.904553
BA-1460621-2022,0881703-DCA,4909 ROCKAWAY BEACH BLVD FAR ROCKAWAY NY 11691 (Queens),11691,40.59326,-73.780063
BA-1122136-2022,0881705-DCA,15518 101ST ST HOWARD BEACH NY 11414 (Queens),11414,40.66472,-73.833553
BA-1130364-2022,0881761-DCA,75 PRINCETON AVE STATEN ISLAND NY 10306 (Staten Island),10306,40.56857,-74.1192
BA-1524986-2022,0881970-DCA,1001 50 AVENUE APT 2 LONG ISLAND CITY NY 11101 (Queens),11101,40.74273,-73.954075
BA-1212416-2022,0882106-DCA,15 W 47TH ST APT 902 NEW YORK NY 10036 (Manhattan),10036,40.757,-73.979368
BA-1455178-2022,0882322-DCA,3939 29 STREET LONG ISLAND CITY NY 11101 (Queens),11101,40.753,-73.934942
BA-1305840-2022,0882334-DCA,34 EAST   10 STREET NEW YORK NY 10003 (Manhattan),10003,40.73237,-73.992982
BA-1214744-2022,0882573-DCA,2330 50TH AVE LONG ISLAND CITY NY 11101 (Queens),11101,40.74129,-73.946786
BA-1086272-2022,0882581-DCA,3724 13TH ST LONG IS CITY NY 11101 (Queens),11101,40.75874,-73.939459
BA-1111386-2022,0882789-DCA,7006 GARFIELD AVE WOODSIDE NY 11377 (Queens),11377,40.73702,-73.893987
BA-1207403-2022,0883099-DCA,49 MORSE AVE STATEN ISLAND NY 10314 (Staten Island),10314,40.59901,-74.118577
BA-1228222-2022,0883295-DCA,1060 MCDONALD AVENUE BROOKLYN NY 11230 (Brooklyn),11230,40.62769,-73.976605
BA-1413418-2022,0883584-DCA,35 VAN BRUNT RD BROAD CHANNEL NY 11693 (Queens),11693,40.59763,-73.819795
BA-1104337-2022,0883608-DCA,3826 10TH ST LONG ISLAND CITY NY 11101 (Queens),11101,40.75803,-73.943098
BA-1564979-2022,0883667-DCA,7912 PARSONS BLVD FRESH MEADOWS NY 11366 (Queens),11366,40.7207,-73.809282
BA-1553925-2022,0884086-DCA,7708 CYPRESS AVENUE GLENDALE NY 11385 (Queens),11385,40.69534,-73.898839
BA-1548224-2022,0884328-DCA,2051 RICHMOND RD STATEN ISLAND NY 10306 (Staten Island),10306,40.58214,-74.110444
BA-1410775-2022,0884593-DCA,210 EAST   68 STREET NEW YORK NY 10065 (Manhattan),10065,40.76692,-73.961852
BA-1550168-2022,0884799-DCA,20614 NORTHERN BLVD BAYSIDE NY 11361 (Queens),11361,40.75835,-73.776879
BA-1417891-2022,0884800-DCA,21134 JAMAICA AVE QUEENS VLG NY 11428 (Queens),11428,40.7154,-73.748175
BA-1559832-2022,0884894-DCA,10919 ATLANTIC AVE RICHMOND HILL NY 11418 (Queens),11418,40.69169,-73.836424
BA-1201548-2022,0884957-DCA,181 KNICKERBOCKER AVENUE BROOKLYN NY 11237 (Brooklyn),11237,40.70387,-73.927236
BA-1096644-2022,0885169-DCA,10958 135TH ST SOUTH OZONE PARK NY 11420 (Queens),11420,40.68621,-73.808962
BA-1095661-2022,0885225-DCA,654 SHARROTTS RD STATEN ISLAND NY 10309 (Staten Island),10309,40.53868,-74.239312
BA-1438348-2022,0885618-DCA,608 5TH AVE APT 905 NEW YORK NY 10020 (Manhattan),10020,40.75782,-73.977732
BA-1091883-2022,0885620-DCA,806 DEAN AVE BRONX NY 10465 (Bronx),10465,40.83203,-73.816024
BA-1359575-2022,0885659-DCA,5 YEOMALT AVE STATEN ISLAND NY 10312 (Staten Island),10312,40.52159,-74.179252
BA-1555330-2022,0885811-DCA,5960 DECATUR STREET RIDGEWOOD NY 11385 (Queens),11385,40.6998,-73.896181
BA-1232046-2022,0885845-DCA,6134 FRESH MEADOW LN FLUSHING NY 11365 (Queens),11365,40.73759,-73.795835
BA-1422512-2022,0885875-DCA,662 COZINE AVE BROOKLYN NY 11208 (Brooklyn),11208,40.66193,-73.868865
BA-1205883-2022,0886026-DCA,2644 BOROUGH PL WOODSIDE NY 11377 (Queens),11377,40.76087,-73.902508
